subject,region,n_electrodes,condition,layer,model,observed_r2,p_value,n_permutations_used
8,S_temporal_sup,6,overall,middle,BERT,0.031112721913601038,0.007992007992007992,1000
8,S_temporal_sup,6,overall,middle,GPT,-0.0035188220904185386,0.03696303696303696,1000
8,S_temporal_sup,6,overall,middle,T5,0.006183714242626759,0.01898101898101898,1000
8,S_temporal_sup,6,overall,late,BERT,0.03461481347276529,0.012987012987012988,1000
8,S_temporal_sup,6,overall,late,GPT,-0.003699984108819665,0.02197802197802198,1000
8,S_temporal_sup,6,overall,late,T5,-0.06194991475661715,0.058941058941058944,1000
8,S_temporal_sup,6,overall,last,BERT,0.030707525468522068,0.006993006993006993,1000
8,S_temporal_sup,6,overall,last,GPT,-0.0017653812437410377,0.02197802197802198,1000
8,S_temporal_sup,6,overall,last,T5,0.00936096990045554,0.002997002997002997,1000
8,S_temporal_sup,6,a,early,BERT,-0.06396758142753223,0.8211788211788211,1000
8,S_temporal_sup,6,a,early,GPT,-0.5242223859354052,0.8661338661338661,1000
8,S_temporal_sup,6,a,early,T5,-0.5053871694044199,0.8691308691308691,1000
8,S_temporal_sup,6,a,middle,BERT,-0.14733757546040627,0.9090909090909091,1000
8,S_temporal_sup,6,a,middle,GPT,-0.5401241350424624,0.8461538461538461,1000
8,S_temporal_sup,6,a,middle,T5,-0.5608022579939194,0.8651348651348651,1000
8,S_temporal_sup,6,a,late,BERT,-0.19700913289881328,0.9170829170829171,1000
8,S_temporal_sup,6,a,late,GPT,-0.5353399661695375,0.8621378621378621,1000
8,S_temporal_sup,6,a,late,T5,-0.5539325490020126,0.8771228771228772,1000
8,S_temporal_sup,6,a,last,BERT,-0.10036279424695316,0.8821178821178821,1000
8,S_temporal_sup,6,a,last,GPT,-0.5062881544279367,0.8691308691308691,1000
8,S_temporal_sup,6,a,last,T5,-0.02655811789848439,0.8461538461538461,1000
8,S_temporal_sup,6,v,early,BERT,-0.015197032226869078,0.5164835164835165,1000
8,S_temporal_sup,6,v,early,GPT,-0.04543136075551546,0.07192807192807193,1000
8,S_temporal_sup,6,v,early,T5,-0.04748815054578426,0.1108891108891109,1000
8,S_temporal_sup,6,v,middle,BERT,-0.03927989692745015,0.5474525474525475,1000
8,S_temporal_sup,6,v,middle,GPT,-0.0680375241550617,0.08691308691308691,1000
8,S_temporal_sup,6,v,middle,T5,-0.07078336212219938,0.12887112887112886,1000
8,S_temporal_sup,6,v,late,BERT,-0.047489543552316604,0.4855144855144855,1000
8,S_temporal_sup,6,v,late,GPT,-0.05313596603862836,0.09090909090909091,1000
8,S_temporal_sup,6,v,late,T5,-0.19701313925919073,0.06493506493506493,1000
8,S_temporal_sup,6,v,last,BERT,-0.03638397532544957,0.6253746253746254,1000
8,S_temporal_sup,6,v,last,GPT,-0.04298204527795102,0.08791208791208792,1000
8,S_temporal_sup,6,v,last,T5,0.004590063560335311,0.22677322677322678,1000
8,S_temporal_sup,6,GS,early,BERT,0.044241529162720505,0.06993006993006994,1000
8,S_temporal_sup,6,GS,early,GPT,0.15294877943881435,0.023976023976023976,1000
8,S_temporal_sup,6,GS,early,T5,0.12399928985622466,0.026973026973026972,1000
8,S_temporal_sup,6,GS,middle,BERT,0.13657703263126153,0.03196803196803197,1000
8,S_temporal_sup,6,GS,middle,GPT,-164.6242905403415,0.935064935064935,1000
8,S_temporal_sup,6,GS,middle,T5,-0.06511730857572928,0.11488511488511488,1000
8,S_temporal_sup,6,GS,late,BERT,0.15654629352002924,0.03496503496503497,1000
8,S_temporal_sup,6,GS,late,GPT,-10.624939322617529,0.913086913086913,1000
8,S_temporal_sup,6,GS,late,T5,0.1446635659310732,0.014985014985014986,1000
8,S_temporal_sup,6,GS,last,BERT,0.100613683326358,0.04795204795204795,1000
8,S_temporal_sup,6,GS,last,GPT,0.1278752152774153,0.03596403596403597,1000
8,S_temporal_sup,6,GS,last,T5,0.012616909555231426,0.056943056943056944,1000
8,S_temporal_sup,6,GNS,early,BERT,-0.08351784195030043,0.7252747252747253,1000
8,S_temporal_sup,6,GNS,early,GPT,-0.3253048356980639,0.8141858141858141,1000
8,S_temporal_sup,6,GNS,early,T5,-0.20667070107995977,0.5544455544455544,1000
8,S_temporal_sup,6,GNS,middle,BERT,-0.12117070031696531,0.7372627372627373,1000
8,S_temporal_sup,6,GNS,middle,GPT,-0.32437013501843426,0.8011988011988012,1000
8,S_temporal_sup,6,GNS,middle,T5,-0.3072257593720993,0.7532467532467533,1000
8,S_temporal_sup,6,GNS,late,BERT,-0.14058352639098715,0.6833166833166833,1000
8,S_temporal_sup,6,GNS,late,GPT,-0.3231575952692236,0.7942057942057942,1000
8,S_temporal_sup,6,GNS,late,T5,-0.3478476580840224,0.8051948051948052,1000
8,S_temporal_sup,6,GNS,last,BERT,-0.12007742496793461,0.7962037962037962,1000
8,S_temporal_sup,6,GNS,last,GPT,-0.3101416727870141,0.8121878121878122,1000
8,S_temporal_sup,6,GNS,last,T5,-0.06437665542005977,0.7192807192807192,1000
8,S_temporal_sup,6,NGNS,early,BERT,-0.07322691303009776,0.12187812187812187,1000
8,S_temporal_sup,6,NGNS,early,GPT,0.021463211365691293,0.052947052947052944,1000
8,S_temporal_sup,6,NGNS,early,T5,-0.06332954687660264,0.08891108891108891,1000
8,S_temporal_sup,6,NGNS,middle,BERT,-0.055185264407573875,0.11588411588411589,1000
8,S_temporal_sup,6,NGNS,middle,GPT,0.01930028225325353,0.05194805194805195,1000
8,S_temporal_sup,6,NGNS,middle,T5,-0.17082572616129532,0.23076923076923078,1000
8,S_temporal_sup,6,NGNS,late,BERT,0.019764526829060713,0.03296703296703297,1000
8,S_temporal_sup,6,NGNS,late,GPT,-141.83763365640073,0.8571428571428571,1000
8,S_temporal_sup,6,NGNS,late,T5,-0.0854792865865106,0.1258741258741259,1000
8,S_temporal_sup,6,NGNS,last,BERT,0.001682444008763273,0.012987012987012988,1000
8,S_temporal_sup,6,NGNS,last,GPT,0.0275705761946351,0.04295704295704296,1000
8,S_temporal_sup,6,NGNS,last,T5,-0.10331748333778923,0.12987012987012986,1000
12,Amygdala,3,overall,early,BERT,-0.1634889841079712,0.8701298701298701,1000
12,Amygdala,3,overall,early,GPT,-3.01777982711792,0.999000999000999,1000
12,Amygdala,3,overall,early,T5,-2.9661672115325928,1.0,1000
12,Amygdala,3,overall,middle,BERT,-0.7174409627914429,1.0,1000
12,Amygdala,3,overall,middle,GPT,-3.0389208793640137,0.999000999000999,1000
12,Amygdala,3,overall,middle,T5,-3.048217296600342,1.0,1000
12,Amygdala,3,overall,late,BERT,-1.207690954208374,1.0,1000
12,Amygdala,3,overall,late,GPT,-3.044600486755371,1.0,1000
12,Amygdala,3,overall,late,T5,-3.05780029296875,0.906093906093906,1000
12,Amygdala,3,overall,last,BERT,-0.6225824356079102,1.0,1000
12,Amygdala,3,overall,last,GPT,-2.912785530090332,1.0,1000
12,Amygdala,3,overall,last,T5,-0.10976052284240723,0.994005994005994,1000
12,Amygdala,3,a,early,BERT,-0.427532434463501,0.8951048951048951,1000
12,Amygdala,3,a,early,GPT,-9.431486129760742,0.981018981018981,1000
12,Amygdala,3,a,early,T5,-9.01926326751709,0.9630369630369631,1000
12,Amygdala,3,a,middle,BERT,-2.3623929023742676,0.999000999000999,1000
12,Amygdala,3,a,middle,GPT,-9.592068672180176,0.9690309690309691,1000
12,Amygdala,3,a,middle,T5,-9.404858589172363,0.97002997002997,1000
12,Amygdala,3,a,late,BERT,-3.7232542037963867,1.0,1000
12,Amygdala,3,a,late,GPT,-9.216962814331055,0.962037962037962,1000
12,Amygdala,3,a,late,T5,-9.222838401794434,0.964035964035964,1000
12,Amygdala,3,a,last,BERT,-1.949418544769287,0.999000999000999,1000
12,Amygdala,3,a,last,GPT,-8.970902442932129,0.977022977022977,1000
12,Amygdala,3,a,last,T5,-0.2393355369567871,0.998001998001998,1000
12,Amygdala,3,v,early,BERT,-0.04691624641418457,0.7582417582417582,1000
12,Amygdala,3,v,early,GPT,-0.2510819435119629,0.2917082917082917,1000
12,Amygdala,3,v,early,T5,-0.23062145709991455,0.22377622377622378,1000
12,Amygdala,3,v,middle,BERT,-0.0388866662979126,0.3006993006993007,1000
12,Amygdala,3,v,middle,GPT,-0.25318825244903564,0.24675324675324675,1000
12,Amygdala,3,v,middle,T5,-0.2430797815322876,0.21178821178821178,1000
12,Amygdala,3,v,late,BERT,-0.06018471717834473,0.3026973026973027,1000
12,Amygdala,3,v,late,GPT,-0.26348280906677246,0.27672327672327673,1000
12,Amygdala,3,v,late,T5,-0.32868313789367676,0.35664335664335667,1000
12,Amygdala,3,v,last,BERT,-0.009210467338562012,0.1938061938061938,1000
12,Amygdala,3,v,last,GPT,-0.23188698291778564,0.27472527472527475,1000
12,Amygdala,3,v,last,T5,0.013361155986785889,0.016983016983016984,1000
12,Amygdala,3,GS,early,BERT,-0.23271727561950684,0.6523476523476524,1000
12,Amygdala,3,GS,early,GPT,-0.9223119020462036,0.48151848151848153,1000
12,Amygdala,3,GS,early,T5,-0.9175517559051514,0.5194805194805194,1000
12,Amygdala,3,GS,middle,BERT,-0.40312623977661133,0.7002997002997003,1000
12,Amygdala,3,GS,middle,GPT,-0.9340461492538452,0.4825174825174825,1000
12,Amygdala,3,GS,middle,T5,-1.0114550590515137,0.5174825174825175,1000
12,Amygdala,3,GS,late,BERT,-0.47562992572784424,0.6563436563436563,1000
12,Amygdala,3,GS,late,GPT,-1.0547335147857666,0.4995004995004995,1000
12,Amygdala,3,GS,late,T5,-1.006788730621338,0.4305694305694306,1000
12,Amygdala,3,GS,last,BERT,-0.28927934169769287,0.6713286713286714,1000
12,Amygdala,3,GS,last,GPT,-0.8442580699920654,0.5054945054945055,1000
12,Amygdala,3,GS,last,T5,-0.11741530895233154,0.23876123876123875,1000
12,Amygdala,3,GNS,early,BERT,-0.012631654739379883,0.13486513486513488,1000
12,Amygdala,3,GNS,early,GPT,-0.030028343200683594,0.06393606393606394,1000
12,Amygdala,3,GNS,early,T5,-0.12109911441802979,0.09290709290709291,1000
12,Amygdala,3,GNS,middle,BERT,-0.05014991760253906,0.1878121878121878,1000
12,Amygdala,3,GNS,middle,GPT,-0.032056331634521484,0.052947052947052944,1000
12,Amygdala,3,GNS,middle,T5,-0.009915351867675781,0.03696303696303696,1000
12,Amygdala,3,GNS,late,BERT,-0.05261945724487305,0.16183816183816183,1000
12,Amygdala,3,GNS,late,GPT,-0.03213214874267578,0.05194805194805195,1000
12,Amygdala,3,GNS,late,T5,0.011450111865997314,0.04095904095904096,1000
12,Amygdala,3,GNS,last,BERT,-0.07342851161956787,0.2987012987012987,1000
12,Amygdala,3,GNS,last,GPT,-0.02315378189086914,0.056943056943056944,1000
12,Amygdala,3,GNS,last,T5,-0.05144619941711426,0.2127872127872128,1000
12,Amygdala,3,NGNS,early,BERT,-0.07344770431518555,0.7072927072927073,1000
12,Amygdala,3,NGNS,early,GPT,-0.3900291919708252,0.6613386613386614,1000
12,Amygdala,3,NGNS,early,T5,-0.4137716293334961,0.8391608391608392,1000
12,Amygdala,3,NGNS,middle,BERT,-0.15369629859924316,0.8281718281718282,1000
12,Amygdala,3,NGNS,middle,GPT,-0.45350921154022217,0.903096903096903,1000
12,Amygdala,3,NGNS,middle,T5,-0.45429718494415283,0.8931068931068931,1000
12,Amygdala,3,NGNS,late,BERT,-0.2087334394454956,0.8331668331668332,1000
12,Amygdala,3,NGNS,late,GPT,-0.4940617084503174,0.9200799200799201,1000
12,Amygdala,3,NGNS,late,T5,-0.44779419898986816,0.8611388611388612,1000
12,Amygdala,3,NGNS,last,BERT,-0.11190760135650635,0.8281718281718282,1000
12,Amygdala,3,NGNS,last,GPT,-0.4156697988510132,0.8991008991008991,1000
12,Amygdala,3,NGNS,last,T5,-0.05299198627471924,0.9170829170829171,1000
12,G_and_S_cingul-Mid-Post,3,overall,early,BERT,0.016694188117980957,0.04695304695304695,1000
12,G_and_S_cingul-Mid-Post,3,overall,early,GPT,-0.18993663787841797,0.916083916083916,1000
12,G_and_S_cingul-Mid-Post,3,overall,early,T5,-0.18618357181549072,0.9040959040959041,1000
12,G_and_S_cingul-Mid-Post,3,overall,middle,BERT,-0.03771829605102539,0.5644355644355644,1000
12,G_and_S_cingul-Mid-Post,3,overall,middle,GPT,-0.1910790205001831,0.9090909090909091,1000
12,G_and_S_cingul-Mid-Post,3,overall,middle,T5,-0.1897871494293213,0.9020979020979021,1000
12,G_and_S_cingul-Mid-Post,3,overall,late,BERT,-0.07108116149902344,0.7462537462537463,1000
12,G_and_S_cingul-Mid-Post,3,overall,late,GPT,-0.1912522315979004,0.9050949050949051,1000
12,G_and_S_cingul-Mid-Post,3,overall,late,T5,-0.2744624614715576,0.8541458541458542,1000
12,G_and_S_cingul-Mid-Post,3,overall,last,BERT,-0.0300825834274292,0.6283716283716284,1000
12,G_and_S_cingul-Mid-Post,3,overall,last,GPT,-0.1849747896194458,0.9100899100899101,1000
12,G_and_S_cingul-Mid-Post,3,overall,last,T5,0.012770771980285645,0.07092907092907093,1000
12,G_and_S_cingul-Mid-Post,3,a,early,BERT,-0.06715714931488037,0.8321678321678322,1000
12,G_and_S_cingul-Mid-Post,3,a,early,GPT,-0.5039037466049194,0.8991008991008991,1000
12,G_and_S_cingul-Mid-Post,3,a,early,T5,-0.4952634572982788,0.9000999000999002,1000
12,G_and_S_cingul-Mid-Post,3,a,middle,BERT,-0.15572595596313477,0.9430569430569431,1000
12,G_and_S_cingul-Mid-Post,3,a,middle,GPT,-0.5167468786239624,0.9050949050949051,1000
12,G_and_S_cingul-Mid-Post,3,a,middle,T5,-0.5188424587249756,0.9240759240759241,1000
12,G_and_S_cingul-Mid-Post,3,a,late,BERT,-0.19612765312194824,0.939060939060939,1000
12,G_and_S_cingul-Mid-Post,3,a,late,GPT,-0.5178146362304688,0.8961038961038961,1000
12,G_and_S_cingul-Mid-Post,3,a,late,T5,-0.539710283279419,0.903096903096903,1000
12,G_and_S_cingul-Mid-Post,3,a,last,BERT,-0.09316551685333252,0.8691308691308691,1000
12,G_and_S_cingul-Mid-Post,3,a,last,GPT,-0.47685563564300537,0.922077922077922,1000
12,G_and_S_cingul-Mid-Post,3,a,last,T5,-0.0290299654006958,0.8331668331668332,1000
12,G_and_S_cingul-Mid-Post,3,v,early,BERT,-0.028148889541625977,0.5354645354645354,1000
12,G_and_S_cingul-Mid-Post,3,v,early,GPT,-0.4964108467102051,0.8021978021978022,1000
12,G_and_S_cingul-Mid-Post,3,v,early,T5,-0.4626997709274292,0.8061938061938062,1000
12,G_and_S_cingul-Mid-Post,3,v,middle,BERT,-0.01126861572265625,0.18181818181818182,1000
12,G_and_S_cingul-Mid-Post,3,v,middle,GPT,-0.5169888734817505,0.8011988011988012,1000
12,G_and_S_cingul-Mid-Post,3,v,middle,T5,-0.5099778175354004,0.8201798201798202,1000
12,G_and_S_cingul-Mid-Post,3,v,late,BERT,-0.0889812707901001,0.5214785214785215,1000
12,G_and_S_cingul-Mid-Post,3,v,late,GPT,-0.5271918773651123,0.8351648351648352,1000
12,G_and_S_cingul-Mid-Post,3,v,late,T5,-0.48577189445495605,0.7272727272727273,1000
12,G_and_S_cingul-Mid-Post,3,v,last,BERT,-0.05020022392272949,0.5654345654345654,1000
12,G_and_S_cingul-Mid-Post,3,v,last,GPT,-0.4422454833984375,0.8011988011988012,1000
12,G_and_S_cingul-Mid-Post,3,v,last,T5,-0.012592196464538574,0.5684315684315684,1000
12,G_and_S_cingul-Mid-Post,3,GS,early,BERT,0.0686807632446289,0.08591408591408592,1000
12,G_and_S_cingul-Mid-Post,3,GS,early,GPT,-0.29880964756011963,0.21978021978021978,1000
12,G_and_S_cingul-Mid-Post,3,GS,early,T5,-0.25886082649230957,0.16783216783216784,1000
12,G_and_S_cingul-Mid-Post,3,GS,middle,BERT,0.08851736783981323,0.1018981018981019,1000
12,G_and_S_cingul-Mid-Post,3,GS,middle,GPT,-0.3515751361846924,0.23676323676323677,1000
12,G_and_S_cingul-Mid-Post,3,GS,middle,T5,-0.2164069414138794,0.13086913086913088,1000
12,G_and_S_cingul-Mid-Post,3,GS,late,BERT,0.06059002876281738,0.1048951048951049,1000
12,G_and_S_cingul-Mid-Post,3,GS,late,GPT,-0.3712838888168335,0.2677322677322677,1000
12,G_and_S_cingul-Mid-Post,3,GS,late,T5,-0.5864790678024292,0.43156843156843155,1000
12,G_and_S_cingul-Mid-Post,3,GS,last,BERT,0.04920381307601929,0.14485514485514486,1000
12,G_and_S_cingul-Mid-Post,3,GS,last,GPT,-0.22714757919311523,0.1958041958041958,1000
12,G_and_S_cingul-Mid-Post,3,GS,last,T5,-0.012914538383483887,0.3936063936063936,1000
12,G_and_S_cingul-Mid-Post,3,GNS,early,BERT,-0.00769650936126709,0.2967032967032967,1000
12,G_and_S_cingul-Mid-Post,3,GNS,early,GPT,-0.19383788108825684,0.44255744255744256,1000
12,G_and_S_cingul-Mid-Post,3,GNS,early,T5,-0.13339972496032715,0.4045954045954046,1000
12,G_and_S_cingul-Mid-Post,3,GNS,middle,BERT,-0.04026830196380615,0.4305694305694306,1000
12,G_and_S_cingul-Mid-Post,3,GNS,middle,GPT,-0.13738930225372314,0.4175824175824176,1000
12,G_and_S_cingul-Mid-Post,3,GNS,middle,T5,-0.1586853265762329,0.4855144855144855,1000
12,G_and_S_cingul-Mid-Post,3,GNS,late,BERT,-0.04718506336212158,0.3986013986013986,1000
12,G_and_S_cingul-Mid-Post,3,GNS,late,GPT,-0.13896918296813965,0.44455544455544455,1000
12,G_and_S_cingul-Mid-Post,3,GNS,late,T5,-0.2919734716415405,0.6263736263736264,1000
12,G_and_S_cingul-Mid-Post,3,GNS,last,BERT,-0.04157555103302002,0.4935064935064935,1000
12,G_and_S_cingul-Mid-Post,3,GNS,last,GPT,-0.1285538673400879,0.45354645354645357,1000
12,G_and_S_cingul-Mid-Post,3,GNS,last,T5,0.008225500583648682,0.17682317682317683,1000
12,G_and_S_cingul-Mid-Post,3,NGNS,early,BERT,-0.03390920162200928,0.7182817182817183,1000
12,G_and_S_cingul-Mid-Post,3,NGNS,early,GPT,-0.18678534030914307,0.5564435564435565,1000
12,G_and_S_cingul-Mid-Post,3,NGNS,early,T5,-0.7275060415267944,0.7572427572427572,1000
12,G_and_S_cingul-Mid-Post,3,NGNS,middle,BERT,0.0007873177528381348,0.32367632367632365,1000
12,G_and_S_cingul-Mid-Post,3,NGNS,middle,GPT,-0.1900423765182495,0.5644355644355644,1000
12,G_and_S_cingul-Mid-Post,3,NGNS,middle,T5,-0.19441258907318115,0.5474525474525475,1000
12,G_and_S_cingul-Mid-Post,3,NGNS,late,BERT,-0.024446606636047363,0.3996003996003996,1000
12,G_and_S_cingul-Mid-Post,3,NGNS,late,GPT,-0.18702244758605957,0.5374625374625375,1000
12,G_and_S_cingul-Mid-Post,3,NGNS,late,T5,-0.19962310791015625,0.5244755244755245,1000
12,G_and_S_cingul-Mid-Post,3,NGNS,last,BERT,0.01167970895767212,0.3156843156843157,1000
12,G_and_S_cingul-Mid-Post,3,NGNS,last,GPT,-0.162003755569458,0.5514485514485514,1000
12,G_and_S_cingul-Mid-Post,3,NGNS,last,T5,-0.0013666152954101562,0.4065934065934066,1000
12,G_front_inf-Opercular,4,overall,early,BERT,0.0009223222732543945,0.14185814185814186,1000
12,G_front_inf-Opercular,4,overall,early,GPT,-0.15240395069122314,0.6813186813186813,1000
12,G_front_inf-Opercular,4,overall,early,T5,-0.13948404788970947,0.6423576423576424,1000
12,G_front_inf-Opercular,4,overall,middle,BERT,-0.04404151439666748,0.5754245754245755,1000
12,G_front_inf-Opercular,4,overall,middle,GPT,-0.1718670129776001,0.6223776223776224,1000
12,G_front_inf-Opercular,4,overall,middle,T5,-0.14824092388153076,0.6783216783216783,1000
12,G_front_inf-Opercular,4,overall,late,BERT,-0.06483471393585205,0.6263736263736264,1000
12,G_front_inf-Opercular,4,overall,late,GPT,-0.15362489223480225,0.7032967032967034,1000
12,G_front_inf-Opercular,4,overall,late,T5,-0.18577265739440918,0.44955044955044954,1000
12,G_front_inf-Opercular,4,overall,last,BERT,-0.02587294578552246,0.4915084915084915,1000
12,G_front_inf-Opercular,4,overall,last,GPT,-0.14756858348846436,0.6983016983016983,1000
12,G_front_inf-Opercular,4,overall,last,T5,-0.008163809776306152,0.6253746253746254,1000
12,G_front_inf-Opercular,4,a,early,BERT,-0.05249059200286865,0.7712287712287712,1000
12,G_front_inf-Opercular,4,a,early,GPT,-0.2851024866104126,0.4835164835164835,1000
12,G_front_inf-Opercular,4,a,early,T5,-0.2953650951385498,0.5214785214785215,1000
12,G_front_inf-Opercular,4,a,middle,BERT,-0.062473297119140625,0.5244755244755245,1000
12,G_front_inf-Opercular,4,a,middle,GPT,-0.2922888994216919,0.4515484515484515,1000
12,G_front_inf-Opercular,4,a,middle,T5,-0.2944645881652832,0.4645354645354645,1000
12,G_front_inf-Opercular,4,a,late,BERT,-0.07820522785186768,0.4675324675324675,1000
12,G_front_inf-Opercular,4,a,late,GPT,-0.28510820865631104,0.4255744255744256,1000
12,G_front_inf-Opercular,4,a,late,T5,-0.29632771015167236,0.45554445554445555,1000
12,G_front_inf-Opercular,4,a,last,BERT,-0.018497705459594727,0.3146853146853147,1000
12,G_front_inf-Opercular,4,a,last,GPT,-0.2677680253982544,0.46153846153846156,1000
12,G_front_inf-Opercular,4,a,last,T5,-0.01429140567779541,0.7372627372627373,1000
12,G_front_inf-Opercular,4,v,early,BERT,-0.024679064750671387,0.42957042957042957,1000
12,G_front_inf-Opercular,4,v,early,GPT,-0.3281162977218628,0.5554445554445554,1000
12,G_front_inf-Opercular,4,v,early,T5,-0.3150275945663452,0.5884115884115884,1000
12,G_front_inf-Opercular,4,v,middle,BERT,-0.050029754638671875,0.3786213786213786,1000
12,G_front_inf-Opercular,4,v,middle,GPT,-0.336725115776062,0.5734265734265734,1000
12,G_front_inf-Opercular,4,v,middle,T5,-0.3428701162338257,0.5824175824175825,1000
12,G_front_inf-Opercular,4,v,late,BERT,-0.08796167373657227,0.5174825174825175,1000
12,G_front_inf-Opercular,4,v,late,GPT,-0.33684682846069336,0.5624375624375625,1000
12,G_front_inf-Opercular,4,v,late,T5,-0.36179447174072266,0.5674325674325674,1000
12,G_front_inf-Opercular,4,v,last,BERT,-0.0581282377243042,0.6723276723276723,1000
12,G_front_inf-Opercular,4,v,last,GPT,-0.29400551319122314,0.5364635364635365,1000
12,G_front_inf-Opercular,4,v,last,T5,-0.016469359397888184,0.8311688311688312,1000
12,G_front_inf-Opercular,4,GS,early,BERT,-0.21735000610351562,0.954045954045954,1000
12,G_front_inf-Opercular,4,GS,early,GPT,-0.6068974733352661,0.8761238761238761,1000
12,G_front_inf-Opercular,4,GS,early,T5,-0.6073263883590698,0.8751248751248751,1000
